state,city,organisation,roomtype,currency,currency,mealplan,mealplan,hoteltariffs_id,seasons_id,roomtypes_id,currencies_id,currencies_pt_id,cost_single,cost_single_pt,cost_single_ac,cost_single_ac_pt,cost_double,cost_double_pt,cost_double_ac,cost_double_ac_pt,nett,nett_pt,mealplans_id,mealplans_pt_id,freetransfer,extrabed,extrabed_pt,seasons_id,addressbook_id,fromdate,todate,frompax,to_pax,git,servicecharges,tac,tac_pt,taconmealplan,taconmealplan_pt,servicechargesonplan,closed,tl_discount,tl_discountabove,tl_freeabove,tl_halfdouble,extrabedcost,policyonescorts_id,dayoftheweek,extrabedpercentage,luxtax,luxtaxonpt,exptax,salestax,salestaxinclusive,default_roomtypes_id,default_ac,exptax_notapplicable,salestaxinclusive_pt,SpecialPeriod,Notes,AgentCommPerc,roomtype
Kerala,Kovalam,Taj Green Cove Resort & Spa,Premium Suite,Indian Rupee,Indian Rupee,Room only,,438164,17364,483,13,13,,,32000,,,,32000,,0,0,1,,0,0,,17364,2752,2020-12-22T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,209,1,0,,,24th December 2020 (Dinner): Rs 6500/- pp + Taxes  25th December 2020 (Lunch): Rs 6500/- pp + Taxes    ,,Premium Suite
Kerala,Kovalam,Taj Green Cove Resort & Spa,Superior Cottage,Indian Rupee,Indian Rupee,Room only,,438165,17365,209,13,13,,,23750,,,,23750,,0,0,1,,0,0,0,17365,2752,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,209,1,0,,,31/12 (Dinner): Rs 10500 pp + Taxes,,Superior Cottage
Kerala,Kovalam,Taj Green Cove Resort & Spa,Superior Sea View Room,Indian Rupee,Indian Rupee,Room only,,438166,17365,281,13,13,,,26000,,,,26000,,0,0,1,,0,0,0,17365,2752,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,209,1,0,,,31/12 (Dinner): Rs 10500 pp + Taxes,,Superior Sea View Room
Kerala,Kovalam,Taj Green Cove Resort & Spa,Deluxe Suite,Indian Rupee,Indian Rupee,Room only,,438167,17365,47,13,13,,,31250,,,,31250,,0,0,1,,0,0,0,17365,2752,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,209,1,0,,,31/12 (Dinner): Rs 10500 pp + Taxes,,Deluxe Suite
Kerala,Kovalam,Taj Green Cove Resort & Spa,Premium Suite,Indian Rupee,Indian Rupee,Room only,,438168,17365,483,13,13,,,35000,,,,35000,,0,0,1,,0,0,0,17365,2752,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,209,1,0,,,31/12 (Dinner): Rs 10500 pp + Taxes,,Premium Suite
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438169,17366,25,13,13,,,11400,,,,11400,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438170,17366,955,13,13,,,11900,,,,11900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438171,17366,236,13,13,,,13900,,,,13900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438172,17366,956,13,13,,,15900,,,,15900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438173,17366,959,13,13,,,17900,,,,17900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438174,17366,957,13,13,,,26900,,,,26900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438175,17366,958,13,13,,,41900,,,,41900,,0,0,1,,0,0,0,17366,713,2020-02-18T00:00:00,2020-02-29T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Luxury Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438176,17367,25,13,13,,,7400,,,,7400,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438177,17367,955,13,13,,,7900,,,,7900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438178,17367,236,13,13,,,9900,,,,9900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438179,17367,956,13,13,,,11900,,,,11900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438180,17367,959,13,13,,,13900,,,,13900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438181,17367,957,13,13,,,22900,,,,22900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438182,17367,958,13,13,,,37900,,,,37900,,0,0,1,,0,0,0,17367,713,2020-03-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Luxury Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438183,17368,25,13,13,,,5400,,,,5400,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438184,17368,955,13,13,,,6400,,,,6400,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438185,17368,236,13,13,,,7400,,,,7400,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438186,17368,956,13,13,,,9400,,,,9400,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438187,17368,959,13,13,,,10650,,,,10650,,0,0,1,,0,0,,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438188,17368,957,13,13,,,16900,,,,16900,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438189,17368,958,13,13,,,23400,,,,23400,,0,0,1,,0,0,0,17368,713,2020-04-01T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Luxury Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438190,17369,25,13,13,,,8150,,,,8150,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438191,17369,955,13,13,,,8650,,,,8650,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438192,17369,236,13,13,,,10650,,,,10650,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438193,17369,956,13,13,,,12650,,,,12650,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438194,17369,959,13,13,,,14650,,,,14650,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438195,17369,957,13,13,,,26900,,,,26900,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438196,17369,958,13,13,,,41900,,,,41900,,0,0,1,,0,0,0,17369,713,2020-10-01T00:00:00,2020-12-09T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,,,Luxury Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438197,17370,25,13,13,,,12650,,,,12650,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438198,17370,955,13,13,,,13150,,,,13150,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438199,17370,236,13,13,,,15150,,,,15150,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438200,17370,956,13,13,,,17150,,,,17150,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438201,17370,959,13,13,,,19150,,,,19150,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438202,17370,957,13,13,,,31400,,,,31400,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438203,17370,958,13,13,,,46400,,,,46400,,0,0,1,,0,0,0,17370,713,2020-12-10T00:00:00,2020-12-26T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,Less Rs 500 between 01/12 - 10/12,,Luxury Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Room,Indian Rupee,Indian Rupee,Room only,,438204,17371,25,13,13,,,14150,,,,14150,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Superior Room
Kerala,Kochi,Taj Malabar Resort & Spa,Superior Harbour View Room,Indian Rupee,Indian Rupee,Room only,,438205,17371,955,13,13,,,14650,,,,14650,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Superior Harbour View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Deluxe Sea View Room,Indian Rupee,Indian Rupee,Room only,,438206,17371,236,13,13,,,16650,,,,16650,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Deluxe Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sunset Room,Indian Rupee,Indian Rupee,Room only,,438207,17371,956,13,13,,,18650,,,,18650,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Premium Sunset Room
Kerala,Kochi,Taj Malabar Resort & Spa,Premium Sea View Room,Indian Rupee,Indian Rupee,Room only,,438208,17371,959,13,13,,,20650,,,,20650,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Premium Sea View Room
Kerala,Kochi,Taj Malabar Resort & Spa,Executive Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438209,17371,957,13,13,,,32900,,,,32900,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Executive Suite 1 Bedroom Seaview
Kerala,Kochi,Taj Malabar Resort & Spa,Luxury Suite 1 Bedroom Seaview,Indian Rupee,Indian Rupee,Room only,,438210,17371,958,13,13,,,54400,,,,54400,,0,0,1,,0,0,0,17371,713,2020-12-27T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,8.4,18,0,25,1,0,0,,24/12 (Dinner): Rs 4500 pp + taxes  25/12 (Lunch): Rs 4500 pp + taxes  31/12 (Dinner): Rs 8000 pp + taxes,,Luxury Suite 1 Bedroom Seaview
Rajasthan,Jaipur,Khas Bagh,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,438211,17372,10,13,13,,,9500,,,,9500,,1,0,2,,0,3500,,17372,3202,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"Diwali Sat 14 Nov 2020 - Mandotory Diwali celebration & dinner @ Rs 3,500/- p.p.",,Deluxe Room
Tamil Nadu,Ootacamund,Savoy Hotel,Superior Room,Indian Rupee,Indian Rupee,Room only,,438212,17373,25,13,13,,,9200,,,,9200,,0,0,1,,0,,0,17373,840,2020-03-01T00:00:00,2020-04-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,,,Superior Room
Tamil Nadu,Ootacamund,Savoy Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438213,17373,10,13,13,,,9700,,,,9700,,0,0,1,,0,,0,17373,840,2020-03-01T00:00:00,2020-04-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,,,Deluxe Room
Tamil Nadu,Ootacamund,Savoy Hotel,Superior Room,Indian Rupee,Indian Rupee,Room only,,438214,17374,25,13,13,,,9300,,,,9300,,0,0,1,,0,,0,17374,840,2020-04-16T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,Less 2000 from 01/07 to 12/08 - Superior Room  Less 2000 from 21/08 to 30/09 - Deluxe room,,Superior Room
Tamil Nadu,Ootacamund,Savoy Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438215,17374,10,13,13,,,9800,,,,9800,,0,0,1,,0,,0,17374,840,2020-04-16T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,Less 2000 from 01/07 to 12/08 - Superior Room  Less 2000 from 21/08 to 30/09 - Deluxe room,,Deluxe Room
Tamil Nadu,Ootacamund,Savoy Hotel,Superior Room,Indian Rupee,Indian Rupee,Room only,,438216,17375,25,13,13,,,9200,,,,9200,,0,0,1,,0,,0,17375,840,2020-10-01T00:00:00,2020-12-21T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,1,,,,Superior Room
Tamil Nadu,Ootacamund,Savoy Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438217,17375,10,13,13,,,9700,,,,9700,,0,0,1,,0,,0,17375,840,2020-10-01T00:00:00,2020-12-21T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,1,,,,Deluxe Room
Tamil Nadu,Ootacamund,Savoy Hotel,Superior Room,Indian Rupee,Indian Rupee,Room only,,438218,17376,25,13,13,,,11700,,,,11700,,0,0,1,,0,,0,17376,840,2020-12-22T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,24/12 Dinner & 25/12 Lunch : Rs 4000pp + tax  31/12 Diiner: Rs 5250 pp + tax    ,,Superior Room
Tamil Nadu,Ootacamund,Savoy Hotel,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438219,17376,10,13,13,,,12200,,,,12200,,0,0,1,,0,,0,17376,840,2020-12-22T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,18,0,25,1,0,0,,24/12 Dinner & 25/12 Lunch : Rs 4000pp + tax  31/12 Diiner: Rs 5250 pp + tax    ,,Deluxe Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Superior Room,Indian Rupee,Indian Rupee,Room only,,438220,17377,25,13,13,,,7150,,,,7150,,0,0,1,,0,0,0,17377,830,2020-02-19T00:00:00,2020-04-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,,,Superior Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438221,17377,10,13,13,,,7500,,,,7500,,0,0,1,,0,0,0,17377,830,2020-02-19T00:00:00,2020-04-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,,,Deluxe Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Superior Room,Indian Rupee,Indian Rupee,Room only,,438222,17378,25,13,13,,,8100,,,,8100,,0,0,1,,0,0,0,17378,830,2020-04-16T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,,,Superior Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438223,17378,10,13,13,,,8650,,,,8650,,0,0,1,,0,0,0,17378,830,2020-04-16T00:00:00,2020-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,,,Deluxe Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Superior Room,Indian Rupee,Indian Rupee,Room only,,438224,17379,25,13,13,,,7400,,,,7400,,0,0,1,,0,0,0,17379,830,2020-10-01T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,24/12 Dinner: Rs 4000pp + tax  25/12 Lunch: Rs 5000pp + tax  31/12 Dinner: Rs 4000pp + tax,,Superior Room
Tamil Nadu,Coonoor,The Gateway Hotel Church Road Coonoor,Deluxe Room,Indian Rupee,Indian Rupee,Room only,,438225,17379,10,13,13,,,7750,,,,7750,,0,0,1,,0,0,0,17379,830,2020-10-01T00:00:00,2020-12-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,10,0,7.42,18,0,25,1,0,0,,24/12 Dinner: Rs 4000pp + tax  25/12 Lunch: Rs 5000pp + tax  31/12 Dinner: Rs 4000pp + tax,,Deluxe Room
Goa,Goa,Taj Holiday Village Resort & Spa,Superior Charm Garden Cottage View with Balcony,Indian Rupee,Indian Rupee,Room only,,438226,17380,642,13,13,,,12500,,,,12500,,0,0,1,,0,,,17380,98,2020-02-19T00:00:00,2020-04-15T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,12,0,9,18,0,642,1,0,0,,"^Blackout Period - 06-09 Mar, 2020. 10-12 Apr, 2020.",,Superior Charm Garden Cottage View with Balcony
Goa,Goa,Taj Holiday Village Resort & Spa,Superior Charm Garden Cottage View with Sit Out,Indian Rupee,Indian Rupee,Room only,,438227,17380,641,13,13,,,14500,,,,14500,,0,0,1,,0,,,17380,98,2020-02-19T00:00:00,2020-04-15T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,12,0,9,18,0,642,1,0,0,,"^Blackout Period - 06-09 Mar, 2020. 10-12 Apr, 2020.",,Superior Charm Garden Cottage View with Sit Out
Goa,Goa,Taj Holiday Village Resort & Spa,Premium Cottage Garden View,Indian Rupee,Indian Rupee,Room only,,438228,17380,381,13,13,,,16500,,,,16500,,0,0,1,,0,,,17380,98,2020-02-19T00:00:00,2020-04-15T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,12,0,9,18,0,642,1,0,0,,"^Blackout Period - 06-09 Mar, 2020. 10-12 Apr, 2020.",,Premium Cottage Garden View
